question_id,answer_id,question_text,question_score,pmid,pmtitle
18663,18664,Does an organ of a male donor work on a female patient?,7,27471591,Organ transplantation and gender differences: a paradigmatic example of intertwining between biological and sociocultural determinants.
18663,18689,Does an organ of a male donor work on a female patient?,7,28003816,HLA Mismatching Strategies for Solid Organ Transplantation - A Balancing Act.
18663,18689,Does an organ of a male donor work on a female patient?,7,26494958,Clinical significance of donor-specific human leukocyte antigen antibodies in liver transplantation.
19609,19620,How does Psoriasis change the biochemistry of blood?,7,26362816,Biomarkers of An Autoimmune Skin Disease--Psoriasis.
20060,20192,Why isn&#39;t paracetamol routinely combined with n-acetylcysteine?,7,28356325,Return on investment of public health interventions: a systematic review.
20060,20192,Why isn&#39;t paracetamol routinely combined with n-acetylcysteine?,7,30497390,Sample size calculation in multi-centre clinical trials.
21636,21660,Why is a (simple) mask not recommended for asymptomatic COVID-19 patients?,7,32203710,
105,272,How cold can an asthmatic&#39;s drinking water be?,6,11021003,Effect of ice water ingestion on asthmatic children after exercise challenge.
105,272,How cold can an asthmatic&#39;s drinking water be?,6,1440473,The airway microvasculature and exercise induced asthma.
167,179,Crohn&#39;s disease and naproxen,6,22393130,"Aspirin, nonsteroidal anti-inflammatory drug use, and risk for Crohn disease and ulcerative colitis: a cohort study."
263,3963,Effects and side effects of artifical oxytocin,6,24472136,Beyond labor: the role of natural and synthetic oxytocin in the transition to motherhood.
263,3963,Effects and side effects of artifical oxytocin,6,21429671,"A review of safety, side-effects and subjective reactions to intranasal oxytocin in human research."
338,437,How can one measure if vitamins are really helping a patient to delay hair loss?,6,20927232,Hair evaluation methods: merits and demerits.
338,437,How can one measure if vitamins are really helping a patient to delay hair loss?,6,2688520,"[Phototrichogram. Adaptation, standardization and applications]."
338,437,How can one measure if vitamins are really helping a patient to delay hair loss?,6,23766610,Cross-section Trichometry: A Clinical Tool for Assessing the Progression and Treatment Response of Alopecia.
749,750,Can epileptic seizures become life threatening?,6,25908090,Status epilepticus in adults.
749,750,Can epileptic seizures become life threatening?,6,15346141,
1036,15933,How long does it take for the simple sugars in a drink to reach the bloodstream?,6,9838860,Effect of duodenal glucose infusion on blood glucose concentration in endotoxin-treated calves.
1180,1199,Are chlorhexidine mouthwashes safe?,6,3127483,Side-effects and patient acceptance of 0.2% versus 0.1% chlorhexidine used as post-operative prophylactic mouthwash.
1180,1199,Are chlorhexidine mouthwashes safe?,6,6985300,Gingival bleeding after chlorhexidine mouthrinses.
1180,1199,Are chlorhexidine mouthwashes safe?,6,6607936,Gingival bleeding after chlorhexidine rinses with or without mechanical oral hygiene.
1247,1576,Do we really need as much calcium as the government recommends?,6,24351141,Requirements of calcium: are there ethnic differences?
1247,1576,Do we really need as much calcium as the government recommends?,6,9614169,Excess dietary protein can adversely affect bone.
1247,1604,Do we really need as much calcium as the government recommends?,6,22264449,Traditionally living populations in East Africa have a mean serum 25-hydroxyvitamin D concentration of 115 nmol/l.
1287,3941,What causes twitching eyelids? Can anything be done about them?,6,18852443,Update on blepharospasm: report from the BEBRF International Workshop.
1318,1551,Benzene derivatives in tap water?,6,20188393,"Effects of co-exposure of benzene, toluene and xylene to Drosophila melanogaster: alteration in hsp70, hsp60, hsp83, hsp26, ROS generation and oxidative stress markers."
1325,5563,Should I use salt supplements if my sweat is bland?,6,25122650,Gestational iron deficiency is associated with pica behaviors in adolescents.
1463,1468,What is this noise I see when I close my eyes?,6,17211458,Cellular mechanisms underlying the pharmacological induction of phosphenes.
1503,1505,Is Nexium a Nitrate?,6,3934954,Pharmacology of the nitrates in angina pectoris.
1558,1563,Perforated Eardrum Issue,6,22032447,"A prospective study evaluating spontaneous healing of aetiology, size and type-different groups of traumatic tympanic membrane perforation."
1558,1563,Perforated Eardrum Issue,6,24822331,[Tympanic membrane perforation ].
1558,1563,Perforated Eardrum Issue,6,25377961,Early paper patching versus observation in patients with traumatic eardrum perforations: comparisons of anatomical and functional outcomes.
1558,1563,Perforated Eardrum Issue,6,22868290,Spontaneous healing of traumatic eardrum perforation: outward epithelial cell migration and clinical outcome.
1570,1571,Medical puzzle: can blood flow in arteries be non-pulsatile?,6,25618530,Human ventricular unloading induces cardiomyocyte proliferation.
1632,3458,Which of these things is needed for a first time pregnancy checkup?,6,19252705,
1636,3230,Pacemaker and MRI,6,23240924,Evaluating MRI-compatible pacemakers: patient data now paves the way to widespread clinical application?
1639,8901,Why drinking unflavored sparkling water has such an aggressive effect on teeth?,6,15560830,Influence of drinking method on tooth-surface pH in relation to dental erosion.
1644,3240,What is &quot;FMD&quot; or Fasting-mimicking diet?,6,26094889,"A Periodic Diet that Mimics Fasting Promotes Multi-System Regeneration, Enhanced Cognitive Performance, and Healthspan."
1660,1677,What health information does saliva contain?,6,17268582,Steroid analysis in saliva: an overview.
1660,1677,What health information does saliva contain?,6,21094724,Saliva as a diagnostic fluid.
1699,1707,Is this study linking RFR and Cancer valid?,6,9467083,Radiofrequency field exposure and cancer: what do the laboratory studies suggest?
1706,1711,"How soon can you know if you will have twins, triplets and can one increase this chance?",6,1555695,"Outcome of twin, triplet, and quadruplet in vitro fertilization pregnancies: the Norfolk experience."
1952,1974,How much space should be in between taking an antidepressant and drinking coffee?,6,10976659,Clinically significant pharmacokinetic interactions between dietary caffeine and medications.
1952,1974,How much space should be in between taking an antidepressant and drinking coffee?,6,16778712,Effects of caffeine on the kinetics of fluvoxamine and its major metabolite in plasma after a single oral dose of the drug.
3137,3264,Does tea cause gags?,6,6546540,Effect of tea on gastric acid secretion.
3137,3264,Does tea cause gags?,6,1177987,Gastric acid secretion and lower-esophageal-sphincter pressure in response to coffee and caffeine.
3137,3264,Does tea cause gags?,6,18877330,
3223,3225,What does metformin do to treat polycystic ovarian syndrome?,6,23148156,Role of metformin in the management of polycystic ovary syndrome.
3267,19270,Possible iron/protein defeciency in vegetarians,6,8172127,Iron status of vegetarians.
3267,19270,Possible iron/protein defeciency in vegetarians,6,29786804,[Protein deficiency - a rare nutrient deficiency].
3267,19270,Possible iron/protein defeciency in vegetarians,6,22448315,Vitamin and mineral supplements: do we really need them?
3316,3319,Standing up while deeply inhaling can cause a blood pressure fall?,6,25055206,Treatment of hiccup by vagal maneuvers.
3316,3319,Standing up while deeply inhaling can cause a blood pressure fall?,6,7416025,Vagal techniques for termination of paroxysmal supraventricular tachycardia.
3391,21020,Is tomato paste healthier than fresh tomatoes?,6,15927929,Increases in plasma lycopene concentration after consumption of tomatoes cooked with olive oil.
3421,3431,Is dry urine sterile?,6,16124436,"Bacteria isolated from blood, stool and urine of typhoid patients in a developing country."
3446,3447,Is asthma a disease?,6,15229637,
3659,3669,Is the heart disease risk arising from salt mediated entirely by blood pressure?,6,12113591,Salt intake and kidney disease.
3764,3770,How do steroids work in treating a multiple sclerosis relapse?,6,17015227,"The neurobiology of multiple sclerosis: genes, inflammation, and neurodegeneration."
3768,20695,Anaesthesia and sleep,6,29344300,"General Anesthesia Inhibits the Activity of the ""Glymphatic System""."
3768,20695,Anaesthesia and sleep,6,31370773,
3768,20695,Anaesthesia and sleep,6,31828240,
3906,3936,What did people do before the discovery of blood groups?,6,19742251,Artificial blood.
4011,4434,What are the long-term physical effects of anorexia?,6,23706279,Long-term consequences of anorexia nervosa.
4011,4434,What are the long-term physical effects of anorexia?,6,16139807,Normal brain tissue volumes after long-term recovery in anorexia and bulimia nervosa.
4078,4082,Systemic effect of topical diclofenac,6,9794502,In vivo bioavailability and metabolism of topical diclofenac lotion in human volunteers.
4078,4082,Systemic effect of topical diclofenac,6,19648310,"Diclofenac sodium gel in patients with primary hand osteoarthritis: a randomized, double-blind, placebo-controlled trial."
4078,4082,Systemic effect of topical diclofenac,6,21681001,Gastrointestinal tolerability of diclofenac epolamine topical patch 1.3%: a pooled analysis of 14 clinical studies.
4083,4097,"Excessive sweating of hands/feet: what is it, and how is it dealt with?",6,21334095,Clinical differentiation of primary from secondary hyperhidrosis.
4083,4097,"Excessive sweating of hands/feet: what is it, and how is it dealt with?",6,19395123,Primary hyperhidrosis increases the risk of cutaneous infection: a case-control study of 387 patients.
4083,4097,"Excessive sweating of hands/feet: what is it, and how is it dealt with?",6,7601951,Endoscopic transthoracic sympathectomy: an efficient and safe method for the treatment of hyperhidrosis.
4083,4097,"Excessive sweating of hands/feet: what is it, and how is it dealt with?",6,9013011,Hyperhidrosis treated by thoracoscopic sympathicotomy.
4125,5084,How is it determined that someone died from &quot;air polution&quot;?,6,23245609,"A comparative risk assessment of burden of disease and injury attributable to 67 risk factors and risk factor clusters in 21 regions, 1990-2010: a systematic analysis for the Global Burden of Disease Study 2010."
4221,4225,Delayed vaccination: effect on the immune system,6,20498176,On-time vaccine receipt in the first year does not adversely affect neuropsychological outcomes.
4232,4235,Why is medicine used to treat symptoms which are our body&#39;s way of telling us something is wrong?,6,12517470,The common cold.
4545,7378,Are any drugs approved to deal with drug-induced myoclonus?,6,24037428,Treatment of myoclonus.
4602,4625,Why do people get nosebleeds from overexerting themselves or when they&#39;re sick?,6,11379582,
4602,4625,Why do people get nosebleeds from overexerting themselves or when they&#39;re sick?,6,339142,Is high blood pressure an aetiological factor in epistaxis?
4602,4625,Why do people get nosebleeds from overexerting themselves or when they&#39;re sick?,6,22694985,Relationship between blood pressure and persistent epistaxis at the emergency department: a retrospective study.
4715,5428,Can the human body switch to a &quot;starvation&quot; mode?,6,21516129,Fasting vs dietary restriction in cellular protection and cancer treatment: from model organisms to patients.
5000,5004,What are the implications of having weak A or B blood?,6,8036794,Expression of A antigens on erythrocytes of weak blood group A subgroups.
5000,5004,What are the implications of having weak A or B blood?,6,16533287,A weak blood group A phenotype caused by a translation-initiator mutation in the ABO gene.
5006,5031,Do you need to consume iodised salt?,6,16642482,Self-reported goiter is associated with a significantly increased risk of gastric noncardia adenocarcinoma in a large population-based Chinese cohort.
5016,18582,Why are people with certain blood types more/less susceptible to norovirus?,6,24606759,Histo-blood group antigens: a common niche for norovirus and rotavirus.
5309,5557,Seasonal allergies home remedies,6,24188941,Ingestion of honey improves the symptoms of allergic rhinitis: evidence from a randomized placebo-controlled trial in the East coast of Peninsular Malaysia.
5309,5557,Seasonal allergies home remedies,6,1578094,Antihistamine effect of supplemental ascorbic acid and neutrophil chemotaxis.
5874,5883,Can Manual External Defibrillators &quot;restart&quot; a heart?,6,2819293,Attempted suicide by electrocution. Review and case report.
5925,17505,Why do doctors use tendon instead of ligament in key-hole surgery?,6,27909674,Minimally Invasive Quadriceps Tendon Harvest and Graft Preparation for All-Inside Anterior Cruciate Ligament Reconstruction.
5925,17505,Why do doctors use tendon instead of ligament in key-hole surgery?,6,23738306,Anatomical considerations in hamstring tendon harvesting for anterior cruciate ligament reconstruction.
5977,5979,How to avoid snoring?,6,15611895,Sleep apnea avoidance pillow effects on obstructive sleep apnea syndrome and snoring.
5985,19728,Is there any risk from eating meals before/after HGH shots?,6,12166607,Postprandial peaks as a risk factor for cardiovascular disease: epidemiological perspectives.
5985,19728,Is there any risk from eating meals before/after HGH shots?,6,16519037,Postprandial glucose regulation: new data and new implications.
5985,19728,Is there any risk from eating meals before/after HGH shots?,6,3884502,Postprandial hyperinsulinemia in patients with mild essential hypertension.
5985,19728,Is there any risk from eating meals before/after HGH shots?,6,7962308,The effect of 3 months of recombinant human growth hormone (GH) therapy on insulin and glucose-mediated glucose disposal and insulin secretion in GH-deficient adults: a minimal model analysis.
5985,19728,Is there any risk from eating meals before/after HGH shots?,6,10696981,Incidence of diabetes mellitus and impaired glucose tolerance in children and adolescents receiving growth-hormone treatment.
7642,7655,Myelin regeneration in Acute Disseminated Encephalomyelitis (Children),6,12973660,Acute disseminated encephalomyelitis in children: outcome and prognosis.
7642,7655,Myelin regeneration in Acute Disseminated Encephalomyelitis (Children),6,21559154,Clinical profile of acute disseminated encephalomyelitis in children.
8682,8749,Difference in pain perception between women and men?,6,8898754,Kappa-opioids produce significantly greater analgesia in women than in men.
8682,8749,Difference in pain perception between women and men?,6,16290886,Sex differences in pain perception.
8913,8914,Heart size growth after heart transplant in children?,6,25922739,Pediatric heart transplantation.
9323,11680,"What probiotics work for irritable bowel syndrome, according to Genome Medicine?",6,22423260,Efficacy and safety of the probiotic Saccharomyces boulardii for the prevention and therapy of gastrointestinal disorders.
9800,15599,Do some psychiatrists/psychologists still treat severe depression with electric-shock-therapy (ECT)?,6,15840423,Can a seizure help? The public's attitude toward electroconvulsive therapy.
9800,15599,Do some psychiatrists/psychologists still treat severe depression with electric-shock-therapy (ECT)?,6,17584946,"Awareness and perceptions of electroconvulsive therapy among psychiatric patients: a cross-sectional survey from teaching hospitals in Karachi, Pakistan."
9800,15599,Do some psychiatrists/psychologists still treat severe depression with electric-shock-therapy (ECT)?,6,16179968,Recommendations of mental health professionals and the general population on how to treat mental disorders.
9800,15599,Do some psychiatrists/psychologists still treat severe depression with electric-shock-therapy (ECT)?,6,16567337,Electroshock as a form of violence against women.
10656,17942,Ketosis over extended period,6,28702868,Safety and tolerability of the ketogenic diet used for the treatment of refractory childhood epilepsy: a systematic review of published prospective studies.
10656,17942,Ketosis over extended period,6,15507148,Ketogenic diets and physical performance.
10656,17942,Ketosis over extended period,6,29022562,Ketogenic diet in endocrine disorders: Current perspectives.
10656,17942,Ketosis over extended period,6,20820038,Low-carbohydrate diets and all-cause and cause-specific mortality: two cohort studies.
10656,17980,Ketosis over extended period,6,19641727,Long-term effects of a ketogenic diet in obese patients.
10923,10924,can i lose weight just by dieting?,6,20459784,Systematic review of the health benefits of physical activity and fitness in school-aged children and youth.
11678,17368,How does immunosuppressant affect immune system?,6,12697731,
12759,17000,What is the amount of caffeine in the human body over time?,6,7009653,Tolerance to the humoral and hemodynamic effects of caffeine in man.
13325,20173,Does taking medication lose hyperfocus on ADHD?,6,27681531,Hyperfocusing as a dimension of adult attention deficit hyperactivity disorder.
13325,20173,Does taking medication lose hyperfocus on ADHD?,6,22372513,"Adverse events in medication treatment-naïve children with attention-deficit/hyperactivity disorder: results from a small, controlled trial of lisdexamfetamine dimesylate."
13440,14404,can sleeping near a wifi router harm your health?,6,21862434,Acoustic neuroma risk in relation to mobile telephone use: results of the INTERPHONE international case-control study.
13451,13466,Do lice survive on body parts other than the scalp?,6,19232074,"Apes, lice and prehistory."
13508,13510,I have painful/weak knees - which practitioner is best to see?,6,27904788,EXAMINATION OF THE PATELLOFEMORAL JOINT.
13647,13659,When is hand sanitizer appropriate/sufficient in place of warm water and soap?,6,21407241,The skin microbiome.
13766,14471,Are minerals in salts (e.g. Himalayan) overrated?,6,14315706,PRELIMINARY REPORT OF AN EXPERIMENT IN THE KANGRA VALLEY FOR THE PREVENTION OF HIMALAYAN ENDEMIC GOITRE WITH IODIZED SALT.
13766,14471,Are minerals in salts (e.g. Himalayan) overrated?,6,28348999,Goiter prevalence in school-going children: A cross-sectional study in two border districts of sub-Himalayan Jammu and Kashmir.
13766,14471,Are minerals in salts (e.g. Himalayan) overrated?,6,4546523,Prevention of endemic goitre with iodized salt.
13766,14471,Are minerals in salts (e.g. Himalayan) overrated?,6,24820989,"Goiter prevalence, urinary iodine, and salt iodization level in sub-Himalayan Darjeeling district of West Bengal, India."
13766,14471,Are minerals in salts (e.g. Himalayan) overrated?,6,20509329,Assessment of iodine and non-iodine deficiency hypothyroidism in women of reproductive ages in the sub-Himalayan plains of West Bengal.
13766,14471,Are minerals in salts (e.g. Himalayan) overrated?,6,18599931,Goiter prevalence and iodine nutritional status of school children in a sub-Himalayan Tarai region of eastern Uttar Pradesh.
13960,16632,Does cannabidiol (CBD) help prevent or heal a tendinopathy?,6,25517414,Protective effects of cannabidiol on lesion-induced intervertebral disc degeneration.
14096,17723,What causes some lacerations to form hypertrophic scars?,6,25141117,Update on hypertrophic scar treatment.
14273,14321,Why do people still get hungry if they&#39;re overweight,6,3894001,"Insulin levels, hunger, and food intake: an example of feedback loops in body weight regulation."
14678,14687,How much is green tea really good against tooth decay?,6,19397954,"Anti-cariogenic effects of polyphenols from plant stimulant beverages (cocoa, coffee, tea)."
14678,14687,How much is green tea really good against tooth decay?,6,28713433,"Black Tea Source, Production, and Consumption: Assessment of Health Risks of Fluoride Intake in New Zealand."
14678,14687,How much is green tea really good against tooth decay?,6,27107380,Inhibition of Streptococcus mutans biofilm formation using extracts from Assam tea compared to green tea.
14678,14687,How much is green tea really good against tooth decay?,6,27313414,Inhibition of salivary amylase by black tea in high-caries and low-caries index children: A comparative in vivo study.
14678,14687,How much is green tea really good against tooth decay?,6,27386001,Green Tea (Camellia Sinensis): Chemistry and Oral Health.
14795,14978,Is water flossing more efficient than string flossing to remove plaques from tooth surfaces?,6,24353078,Interdental brushing for the prevention and control of periodontal diseases and dental caries in adults.
14795,14978,Is water flossing more efficient than string flossing to remove plaques from tooth surfaces?,6,29481764,Interdental Cleaning Is Associated with Decreased Oral Disease Prevalence.
14795,14978,Is water flossing more efficient than string flossing to remove plaques from tooth surfaces?,6,25581718,Efficacy of inter-dental mechanical plaque control in managing gingivitis--a meta-review.
15304,15967,Should people with tachycardia avoid caffeine?,6,7009653,Tolerance to the humoral and hemodynamic effects of caffeine in man.
15523,15530,How does one manage sarcopenia as one ages?,6,26100650,Pharmacologic Options for the Treatment of Sarcopenia.
15523,15530,How does one manage sarcopenia as one ages?,6,24866862,Effect of structured physical activity on prevention of major mobility disability in older adults: the LIFE study randomized clinical trial.
15523,15530,How does one manage sarcopenia as one ages?,6,23867520,Evidence-based recommendations for optimal dietary protein intake in older people: a position paper from the PROT-AGE Study Group.
15523,15530,How does one manage sarcopenia as one ages?,6,20852673,"Advantages of dietary, exercise-related, and therapeutic interventions to prevent and treat sarcopenia in adult patients: an update."
15523,15530,How does one manage sarcopenia as one ages?,6,23732550,"A phase IIA randomized, placebo-controlled clinical trial to study the efficacy and safety of the selective androgen receptor modulator (SARM), MK-0773 in female participants with sarcopenia."
15523,15530,How does one manage sarcopenia as one ages?,6,22031847,"The selective androgen receptor modulator GTx-024 (enobosarm) improves lean body mass and physical function in healthy elderly men and postmenopausal women: results of a double-blind, placebo-controlled phase II trial."
15948,15949,How to mesure body temperature correctly?,6,19535958,Fever in the critically ill medical patient.
16236,16237,Is a vaginal birth still medically preferable over a c-section?,6,27118118,"The impact of caesarean section on breastfeeding initiation, duration and difficulties in the first four months postpartum."
16236,16237,Is a vaginal birth still medically preferable over a c-section?,6,16738145,Maternal morbidity associated with multiple repeat cesarean deliveries.
16236,16237,Is a vaginal birth still medically preferable over a c-section?,6,21645799,Cesarean versus vaginal delivery: long-term infant outcomes and the hygiene hypothesis.
16236,16237,Is a vaginal birth still medically preferable over a c-section?,6,9890463,Fecal microflora in healthy infants born by different methods of delivery: permanent changes in intestinal flora after cesarean delivery.
16236,16237,Is a vaginal birth still medically preferable over a c-section?,6,27599167,"Association Between Cesarean Birth and Risk of Obesity in Offspring in Childhood, Adolescence, and Early Adulthood."
16586,16588,General Population Low Vitamin D Levels,6,17237325,High prevalence of vitamin D insufficiency in black and white pregnant women residing in the northern United States and their neonates.
16586,16588,General Population Low Vitamin D Levels,6,17426097,Low vitamin D status despite abundant sun exposure.
16586,16588,General Population Low Vitamin D Levels,6,16815382,Are statins analogues of vitamin D?
16586,16588,General Population Low Vitamin D Levels,6,22262154,"Volumetric dilution, rather than sequestration best explains the low vitamin D status of obesity."
17332,17352,Is it possible to be allergic to corn but not popcorn?,6,25778347,Food processing and allergenicity.
17396,17397,Does caffeine have any distinct biological effects to adrenaline?,6,22661814,Management of panic anxiety with agoraphobia by using cognitive behavior therapy.
17396,17397,Does caffeine have any distinct biological effects to adrenaline?,6,16150793,The effect of caffeine on glucose kinetics in humans--influence of adrenaline.
17396,17397,Does caffeine have any distinct biological effects to adrenaline?,6,26074744,Caffeine: cognitive and physical performance enhancer or psychoactive drug?
17839,17866,Why can&#39;t surgeons operate on nerves?,6,27094885,Nerve Repair and Nerve Grafting.
17856,17857,"Is adrenaline a coctail of hormones, rather than one hormone?",6,21584161,Stress and hormones.
18424,18502,How does the &quot;leucovorin rescue&quot; work exactly? Why doesn&#39;t it make cancerous tumours grow?,6,8608361,Folate supplementation and methotrexate.
18424,18502,How does the &quot;leucovorin rescue&quot; work exactly? Why doesn&#39;t it make cancerous tumours grow?,6,21044441,Folate supplementation during methotrexate therapy for rheumatoid arthritis.
18478,19016,How exactly is whole-wheat flour healthier than white flour?,6,30213062,Wholegrain Intake and Risk of Type 2 Diabetes: Evidence from Epidemiological and Intervention Studies.
18495,18710,Why is episodic use of infliximab associated with a higher incidence of antibody formation towards the drug?,6,29383030,Immunogenicity of biologics in inflammatory bowel disease.
18495,18710,Why is episodic use of infliximab associated with a higher incidence of antibody formation towards the drug?,6,19204779,
18946,18951,Inconsistencies in statin prescribing practices?,6,21124676,
19148,19149,Is this a trick question about a fracture?,6,22041144,'Clinical scaphoid fracture': is it time to abolish this phrase?
19424,19510,How to explain the theory of the influence of purine and alcohol on the incidence of risk for gout in light of contradictory evidence?,6,16375734,Dietary factors and hyperuricaemia.
19424,19510,How to explain the theory of the influence of purine and alcohol on the incidence of risk for gout in light of contradictory evidence?,6,21285714,Risk factors for gout and prevention: a systematic review of the literature.
19424,19510,How to explain the theory of the influence of purine and alcohol on the incidence of risk for gout in light of contradictory evidence?,6,23418557,"Serum uric acid concentrations in meat eaters, fish eaters, vegetarians and vegans: a cross-sectional analysis in the EPIC-Oxford cohort."
19424,19510,How to explain the theory of the influence of purine and alcohol on the incidence of risk for gout in light of contradictory evidence?,6,15936302,"Effect of ethanol on metabolism of purine bases (hypoxanthine, xanthine, and uric acid)."
19424,19510,How to explain the theory of the influence of purine and alcohol on the incidence of risk for gout in light of contradictory evidence?,6,6743968,Beer drinking and its effect on uric acid.
19424,19510,How to explain the theory of the influence of purine and alcohol on the incidence of risk for gout in light of contradictory evidence?,6,24440541,Alcohol quantity and type on risk of recurrent gout attacks: an internet-based case-crossover study.
19424,19510,How to explain the theory of the influence of purine and alcohol on the incidence of risk for gout in light of contradictory evidence?,6,24022993,How does whisky lower serum urate level?
19424,19510,How to explain the theory of the influence of purine and alcohol on the incidence of risk for gout in light of contradictory evidence?,6,12198370,Influence of moderate drinking on purine and carbohydrate metabolism.
19424,19510,How to explain the theory of the influence of purine and alcohol on the incidence of risk for gout in light of contradictory evidence?,6,21188562,Effects of dairy intake on hyperuricemia and gout.
19424,19510,How to explain the theory of the influence of purine and alcohol on the incidence of risk for gout in light of contradictory evidence?,6,30485934,Dietary factors and risk of gout and hyperuricemia: a meta-analysis and systematic review.
19424,19510,How to explain the theory of the influence of purine and alcohol on the incidence of risk for gout in light of contradictory evidence?,6,25437279,Gout: a review of nonmodifiable and modifiable risk factors.
19424,19510,How to explain the theory of the influence of purine and alcohol on the incidence of risk for gout in light of contradictory evidence?,6,23023818,Cherry consumption and decreased risk of recurrent gout attacks.
19424,19510,How to explain the theory of the influence of purine and alcohol on the incidence of risk for gout in light of contradictory evidence?,6,30213692,Nutritional recommendations for gout: An update from clinical epidemiology.
19424,19510,How to explain the theory of the influence of purine and alcohol on the incidence of risk for gout in light of contradictory evidence?,6,28748116,Gout: An old disease in new perspective - A review.
19621,19628,Are all Type 2 diabetes effects caused by sugar levels?,6,27503405,Ten-year hemoglobin A1c trajectories and outcomes in type 2 diabetes mellitus: The Diabetes & Aging Study.
19864,19866,If and why is McDonald&#39;s food considered extremely unhealthy?,6,23326148,Effect of dietary fiber on constipation: a meta analysis.
19864,19866,If and why is McDonald&#39;s food considered extremely unhealthy?,6,24265366,"Glycemic index, glycemic load, carbohydrates, and type 2 diabetes: systematic review and dose-response meta-analysis of prospective studies."
19864,19866,If and why is McDonald&#39;s food considered extremely unhealthy?,6,26268692,"Intake of saturated and trans unsaturated fatty acids and risk of all cause mortality, cardiovascular disease, and type 2 diabetes: systematic review and meta-analysis of observational studies."
19944,19950,Barrett&#39;s esophagus (BO) and proton-pump inhibitors (PPIs),6,24221456,Acid-suppressive medications and risk of oesophageal adenocarcinoma in patients with Barrett's oesophagus: a systematic review and meta-analysis.
19944,19950,Barrett&#39;s esophagus (BO) and proton-pump inhibitors (PPIs),6,28072858,Proton Pump Inhibitors Do Not Reduce the Risk of Esophageal Adenocarcinoma in Patients with Barrett's Esophagus: A Systematic Review and Meta-Analysis.
19944,19950,Barrett&#39;s esophagus (BO) and proton-pump inhibitors (PPIs),6,29477057,Maintenance proton pump inhibition therapy and risk of oesophageal cancer.
19963,19966,Are there beneficial compounds in cigarette smoke?,6,4085172,"Cigarette smoking, blood pressure and the control of blood glucose in the development of diabetic retinopathy."
19963,19966,Are there beneficial compounds in cigarette smoke?,6,3758532,Cigarette-smoking as a risk factor for macroproteinuria and proliferative retinopathy in type 1 (insulin-dependent) diabetes.
19963,19966,Are there beneficial compounds in cigarette smoke?,6,2060413,Association of cigarette smoking with diabetic retinopathy.
19963,19966,Are there beneficial compounds in cigarette smoke?,6,8841303,Cigarette smoking and ten-year progression of diabetic retinopathy.
19963,19966,Are there beneficial compounds in cigarette smoke?,6,6881128,Is cigarette smoking associated with diabetic retinopathy?
19963,19966,Are there beneficial compounds in cigarette smoke?,6,8790020,Long-term use of nicotine gum is associated with hyperinsulinemia and insulin resistance.
19963,19966,Are there beneficial compounds in cigarette smoke?,6,23312281,Vascular complications of diabetes: mechanisms of injury and protective factors.
19963,19966,Are there beneficial compounds in cigarette smoke?,6,1970847,Effects of an alpha 2-adrenoceptor antagonist on glucose tolerance in the genetically obese mouse (C57BL/6J ob/ob).
19963,19966,Are there beneficial compounds in cigarette smoke?,6,21480863,Modulation of diabetic retinopathy pathophysiology by natural medicines through PPAR-γ-related pharmacology.
19963,19966,Are there beneficial compounds in cigarette smoke?,6,26370989,Tetramethylpyrazine Protects Retinal Capillary Endothelial Cells (TR-iBRB2) against IL-1β-Induced Nitrative/Oxidative Stress.
19963,19966,Are there beneficial compounds in cigarette smoke?,6,18261827,Protective effects of tetramethylpyrazine on rat retinal cell cultures.
19963,19971,Are there beneficial compounds in cigarette smoke?,6,24793809,α5 Nicotinic acetylcholine receptor mediates nicotine-induced HIF-1α and VEGF expression in non-small cell lung cancer.
19963,19971,Are there beneficial compounds in cigarette smoke?,6,12709416,Inhibition of hypoxia-induced angiogenesis by cigarette smoke exposure: impairment of the HIF-1alpha/VEGF pathway.
19963,19971,Are there beneficial compounds in cigarette smoke?,6,11270671,UKPDS 50: risk factors for incidence and progression of retinopathy in Type II diabetes over 6 years from diagnosis.
19963,19971,Are there beneficial compounds in cigarette smoke?,6,20171976,"2,3,7,8-tetrachlorodibenzo-p-dioxin increases reactive oxygen species production in human endothelial cells via induction of cytochrome P4501A1."
19963,19971,Are there beneficial compounds in cigarette smoke?,6,26063608,A study of pyrazines in cigarettes and how additives might be used to enhance tobacco addiction.
19963,19971,Are there beneficial compounds in cigarette smoke?,6,26579367,"Comparative pharmacokinetics of tetramethylpyrazine phosphate in rat plasma and extracellular fluid of brain after intranasal, intragastric and intravenous administration."
19963,19971,Are there beneficial compounds in cigarette smoke?,6,16033269,"Synthesis and structure-activity relationships of pyrazine-pyridine biheteroaryls as novel, potent, and selective vascular endothelial growth factor receptor-2 inhibitors."
19996,20000,What is the &quot;best&quot; or most accurate way to measure bodily hydration?,6,1120780,Stimulation of active and passive sodium absorption by sugars in the human jejunum.
19996,20000,What is the &quot;best&quot; or most accurate way to measure bodily hydration?,6,8614315,Effects of carbohydrate type and concentration and solution osmolality on water absorption.
19996,20000,What is the &quot;best&quot; or most accurate way to measure bodily hydration?,6,28272337,Impact of Isotonic Beverage on the Hydration Status of Healthy Chinese Adults in Air-Conditioned Environment.
19996,20000,What is the &quot;best&quot; or most accurate way to measure bodily hydration?,6,17026722,The value of urine specific gravity in detecting diabetes insipidus in a patient with uncontrolled diabetes mellitus: urine specific gravity in differential diagnosis.
